	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
194733	-4.569046924822458	1.652305544838528	-0.38860219815065816	-0.4670170931263621	-0.23640536942465482	-0.0007141094462903399	0.1365072887001304	0.003975897917095408	-0.024650942662516606	0.0058636476824259955	0.05150255529233234	-0.02156961816391913	0.0225836085407818	-0.03072767153747002	-0.0014607033914995494	-0.022765475135114194	0.03479036778063584	-0.011086117548792775	-0.07269045587945708	0.0027957857418716018	-0.14036952023267832	0.033773488288000045	0.06954222522257236	0.015434480425932246	-0.021546641440746098	0.030758789973881144	0.00068300311497064	-0.0009938770750059641	-0.0018261122542120854	-0.006449941003006687	-0.009773123533270912	0.1058773021573986
191112	-4.531554398024058	1.653204203022051	-0.36419162226977136	-0.4429183033905265	-0.2232441875152455	0.001174441808099767	0.13695862116135776	0.0022139528769046686	-0.024908590240153263	0.005706784529183971	0.05284429420676053	-0.020286134549898985	0.021933001429577006	-0.030134956128366638	-0.003487810771291024	-0.020995540145879826	0.03430269480517251	-0.011108643255630272	-0.07306956275945074	0.0028642158857871813	-0.1442238559651315	0.034909963562582254	0.07200196128574071	0.01634311537853317	-0.022741227359831494	0.030784983887435474	0.0010293586704751292	-0.0011679786625434167	-0.0020104829739505813	-0.007084112163503959	-0.010399644005697898	0.1081974988725535
183973	-4.536092958289895	1.654072801808449	-0.3663668046244427	-0.4451168540145224	-0.22441652323353034	0.0010916410476533808	0.13731036068186198	0.0022898654371175985	-0.024980022207534838	0.005733342106721501	0.05301624743803136	-0.020404882250830293	0.02204751559586698	-0.030289732759112762	-0.003470580238554373	-0.02113320831817164	0.03452938129911612	-0.011193166971191952	-0.07363292667932535	0.0028869647640739206	-0.1454769020450816	0.035221190711646255	0.07269254485988834	0.016524735290042468	-0.022998204152146148	0.031105970636837114	0.001049020252060857	-0.0011852783626266667	-0.0020390929530110244	-0.007185007833190678	-0.010543046469143879	0.10960042123336709
194001	-4.435153381317596	1.6529632372677288	-0.3034620614940781	-0.3828303233149654	-0.19050173319218605	0.005649808670508881	0.1370573158119805	-0.001957977590770573	-0.02530292479088581	0.0052835847995526585	0.05542061569879292	-0.017081013990950793	0.020166155913915854	-0.028393307618604858	-0.008104755593179714	-0.016643413505878127	0.03260904191901953	-0.010937947212301973	-0.07244828010460447	0.0029589583398743785	-0.14963353684077382	0.03665772021745242	0.07573985280526528	0.017916600972447464	-0.024762088283863535	0.030001164257323968	0.001759314511269923	-0.0015154293859907496	-0.0023513983935842015	-0.008250206256963226	-0.011436719022948485	0.10974509559320628
177758	-4.638567849709424	1.6538918211725953	-0.4312709341916041	-0.509310596339655	-0.25940838319844145	-0.0037298629782435287	0.13702497797817215	0.006784723061541678	-0.02451543366682375	0.006179716250107717	0.05013065757049197	-0.023826835877876523	0.023908990324031088	-0.03210349737445553	0.0015347585936177205	-0.0257901402956921	0.0362540812854868	-0.011336138195199822	-0.07402568231356134	0.0027728548163594388	-0.13898737076920276	0.03317139648064995	0.06829812604024534	0.014730391226212952	-0.020682289476578967	0.03179544817152948	0.0002491063136210638	-0.000800669680092713	-0.0016561703567413775	-0.005873792083496568	-0.00935072673952115	0.1072344314425624
192625	-4.4556195280852195	1.652806019222575	-0.31651971255900163	-0.3957363873753149	-0.19753859997765671	0.004670524300098261	0.13695083302779051	-0.00104550988285443	-0.025197876201485118	0.00537151766996119	0.05480592757352214	-0.017766121299744336	0.020531744855573013	-0.028743542466847603	-0.007083924487228549	-0.017576332949699253	0.03292940457544793	-0.010955531705077627	-0.07245197893268736	0.0029328029971657362	-0.14815511050586097	0.03620240665508269	0.07476289188140224	0.017532981046288167	-0.024264400544583044	0.03009496335665222	0.0015973130680183253	-0.001436583308301587	-0.0022716560083056664	-0.007976842561595907	-0.011181549718297714	0.10908523451621321
182116	-4.2473315829351295	1.6505168469501807	-0.1867155416640069	-0.2672071539285262	-0.12755421989997623	0.014077020059120692	0.13642948618203607	-0.00981186217885129	-0.025864490242450536	0.004443363472686304	0.059768974973285954	-0.010906279539978293	0.01664902594903565	-0.02482984398370266	-0.01664954117071659	-0.008309123099328677	0.028966045106528893	-0.010429101760885897	-0.07000966965626575	0.0030816379706904403	-0.15674961688751662	0.0391718384905039	0.08106327439374819	0.020410341205906526	-0.02791129281196174	0.02781514574122615	0.003065295314046166	-0.0021190426306101906	-0.00291748226513436	-0.010179675061271053	-0.01303051024716539	0.10940001293581633
335701	-3.645110968473668	1.6726056290450602	0.21113676825574806	0.12512558664139461	0.08699136410698606	0.045877576495897174	0.14832441543797598	-0.03960484596080156	-0.03127027521675936	0.002049003570619344	0.08591937150185797	0.010078620880583658	0.006838084550688678	-0.016715200133622248	-0.052869259035766926	0.021283065664052254	0.024717455799309878	-0.012991537036272184	-0.09170906650996814	0.005000484416995641	-0.26914861844622595	0.07096633869780888	0.15335219076900392	0.04654179251099407	-0.06352427017762755	0.041169695508608384	0.011600711491386244	-0.006809585664620746	-0.008662092197812502	-0.030184154491215646	-0.03580158733967355	0.2466842989885426
330564	-3.7521832290722066	1.6765242536812646	0.14657761184956108	0.06105216411365191	0.052193091913299516	0.04147518489609577	0.149828387518413	-0.03551477116793279	-0.031246214662846158	0.002551105883559634	0.08443934222096598	0.006665532877560249	0.008954282651533172	-0.019005516328737298	-0.048725707410775566	0.016782513085695665	0.0273652132091236	-0.01360417205962623	-0.09537186917356218	0.005048989267251102	-0.27199027365071715	0.07136091489143523	0.1545368742475714	0.04649465808822815	-0.06365522837306961	0.04391041060867469	0.01118860741669242	-0.006673666868905118	-0.008631418997283353	-0.030109685117200195	-0.036188817722702944	0.2568411446575116
185570	-3.691657105393558	1.6758645900443394	0.18429920476428677	0.09840276765748403	0.07253119769753581	0.0442118329887532	0.14968977776167522	-0.03806603591289628	-0.03144386599215628	0.002281902385122711	0.08589781849568531	0.008659833252203684	0.0078287302742845	-0.01787408055413579	-0.05152040206632875	0.019480199144250098	0.02623062509293748	-0.013462557740218364	-0.09474330042577539	0.005096565720477703	-0.274763741028058	0.07229848533893272	0.15655330635757955	0.04739897628150447	-0.06481267624918051	0.04332374368425152	0.011633534024021579	-0.006883681855669107	-0.008836496605663205	-0.030811296493060126	-0.036806025450462014	0.2575605680393402
